Transaction_ID,Date,Store_Location,Department,Product_Name,Quantity_Sold,Unit_Price,Total_Sales,Discount_Percentage,Discounted_Sales,Customer_Segment,Inventory_Level,Restock_Days
WLMRT-01250,4/25/2023,"Phoenix, AZ",Plumbing,Faucets,6,406.74,2440.44,0,2440.44,Renovation Enthusiast,426,33
WLMRT-01251,7/4/2023,"Los Angeles, CA",Garden Center,Plants,5,299.21,1496.05,0,1496.05,Professional Contractor,141,35
WLMRT-01252,5/17/2023,"Seattle, WA",Building Materials,Insulation,4,441.13,1764.52,5,1676.29,DIY Homeowner,153,17
WLMRT-01253,2/24/2023,"Atlanta, GA",Appliances,Washers,5,396.18,1980.9,0,1980.9,Property Manager,159,14
WLMRT-01254,10/25/2023,"Dallas, TX",Appliances,Dryers,3,277.87,833.61,0,833.61,DIY Homeowner,261,25
WLMRT-01255,3/7/2023,"New York, NY",Appliances,Refrigerators,7,103.97,727.79,0,727.79,Renovation Enthusiast,213,14
WLMRT-01256,2/12/2023,"Dallas, TX",Paint,Exterior Paint,2,37.79,75.58,0,75.58,Renovation Enthusiast,164,15
WLMRT-01257,11/17/2023,"Phoenix, AZ",Paint,Exterior Paint,7,439.53,3076.71,10,2769.04,Property Manager,147,13
WLMRT-01258,9/11/2023,"Los Angeles, CA",Garden Center,Outdoor Furniture,7,56.18,393.26,0,393.26,Property Manager,258,33
WLMRT-01259,1/4/2023,"Seattle, WA",Lighting,Bulbs,3,346.59,1039.77,10,935.79,Renovation Enthusiast,200,23
WLMRT-01260,12/16/2023,"New York, NY",Paint,Interior Paint,5,36.59,182.95,0,182.95,Renovation Enthusiast,354,26
WLMRT-01261,5/15/2023,"Los Angeles, CA",Home Improvement,Workbenches,3,387.36,1162.08,0,1162.08,Professional Contractor,310,13
WLMRT-01262,2/1/2023,"Atlanta, GA",Garden Center,Plants,9,390.82,3517.38,5,3341.51,Renovation Enthusiast,323,26
WLMRT-01263,7/29/2023,"Houston, TX",Appliances,Dryers,9,334.21,3007.89,0,3007.89,Professional Contractor,438,28
WLMRT-01264,10/31/2023,"Houston, TX",Garden Center,Gardening Tools,6,360.47,2162.82,0,2162.82,Professional Contractor,200,20
WLMRT-01265,12/6/2023,"Los Angeles, CA",Plumbing,Shower Systems,9,285.69,2571.21,0,2571.21,Professional Contractor,189,42
WLMRT-01266,8/2/2023,"New York, NY",Plumbing,Toilets,8,431.12,3448.96,5,3276.51,Property Manager,40,27
WLMRT-01267,10/16/2023,"Phoenix, AZ",Building Materials,Drywall,5,229.63,1148.15,0,1148.15,Property Manager,141,15
WLMRT-01268,10/28/2023,"Houston, TX",Lighting,Ceiling Fans,7,165.25,1156.75,5,1098.91,DIY Homeowner,455,39
WLMRT-01269,8/18/2023,"Dallas, TX",Paint,Paint Supplies,5,489.64,2448.2,0,2448.2,Renovation Enthusiast,347,9
WLMRT-01270,9/23/2023,"Atlanta, GA",Plumbing,Pipes,3,62.12,186.36,0,186.36,Renovation Enthusiast,208,22
WLMRT-01271,12/22/2023,"Phoenix, AZ",Garden Center,Landscaping Supplies,8,358.11,2864.88,0,2864.88,DIY Homeowner,263,11
WLMRT-01272,12/24/2023,"Chicago, IL",Home Improvement,Tool Sets,7,237.72,1664.04,0,1664.04,Property Manager,91,18
WLMRT-01273,10/21/2023,"Phoenix, AZ",Home Improvement,Tool Sets,2,29.31,58.62,0,58.62,Renovation Enthusiast,296,19
WLMRT-01274,3/23/2023,"Phoenix, AZ",Plumbing,Pipes,1,117.18,117.18,0,117.18,Property Manager,313,40
WLMRT-01275,4/26/2023,"Chicago, IL",Home Improvement,Power Tools,7,417.8,2924.6,0,2924.6,Professional Contractor,357,19
WLMRT-01276,6/5/2023,"Chicago, IL",Flooring,Hardwood,9,475.04,4275.36,20,3420.29,Renovation Enthusiast,189,35
WLMRT-01277,10/16/2023,"Dallas, TX",Building Materials,Insulation,9,338.64,3047.76,0,3047.76,DIY Homeowner,76,35
WLMRT-01278,8/8/2023,"Houston, TX",Building Materials,Drywall,2,31.61,63.22,0,63.22,DIY Homeowner,95,32
WLMRT-01279,10/23/2023,"Dallas, TX",Appliances,Dryers,1,473.67,473.67,0,473.67,Professional Contractor,391,8
WLMRT-01280,12/19/2023,"Chicago, IL",Garden Center,Landscaping Supplies,5,395.28,1976.4,10,1778.76,Professional Contractor,17,37
WLMRT-01281,12/16/2023,"New York, NY",Flooring,Tile,1,225.21,225.21,0,225.21,Property Manager,196,21
WLMRT-01282,1/11/2023,"Phoenix, AZ",Appliances,Washers,1,35.15,35.15,0,35.15,Property Manager,371,24
WLMRT-01283,10/13/2023,"Chicago, IL",Paint,Primers,5,208.65,1043.25,0,1043.25,Renovation Enthusiast,222,19
WLMRT-01284,3/1/2023,"Seattle, WA",Appliances,Dryers,6,232.96,1397.76,5,1327.87,Property Manager,83,8
WLMRT-01285,10/1/2023,"Atlanta, GA",Plumbing,Faucets,7,193.99,1357.93,0,1357.93,Professional Contractor,403,19
WLMRT-01286,7/15/2023,"Phoenix, AZ",Flooring,Carpet,6,31.51,189.06,0,189.06,DIY Homeowner,344,10
WLMRT-01287,5/2/2023,"Phoenix, AZ",Building Materials,Drywall,8,352.86,2822.88,0,2822.88,Property Manager,384,33
WLMRT-01288,12/3/2023,"Los Angeles, CA",Home Improvement,Hand Tools,6,90.93,545.58,0,545.58,Property Manager,286,36
WLMRT-01289,6/25/2023,"Atlanta, GA",Paint,Interior Paint,5,199.36,996.8,10,897.12,Renovation Enthusiast,185,28
WLMRT-01290,11/20/2023,"Los Angeles, CA",Home Improvement,Workbenches,3,423.3,1269.9,0,1269.9,Professional Contractor,340,29
WLMRT-01291,9/16/2023,"New York, NY",Appliances,Refrigerators,3,403.5,1210.5,0,1210.5,Renovation Enthusiast,26,16
WLMRT-01292,9/19/2023,"Chicago, IL",Appliances,Refrigerators,7,393.37,2753.59,20,2202.87,DIY Homeowner,230,43
WLMRT-01293,3/17/2023,"New York, NY",Paint,Paint Supplies,5,461.68,2308.4,15,1962.14,Renovation Enthusiast,261,9
WLMRT-01294,1/21/2023,"Atlanta, GA",Appliances,Washers,4,138.65,554.6,5,526.87,DIY Homeowner,215,33
WLMRT-01295,4/3/2023,"Dallas, TX",Home Improvement,Tool Sets,6,352.06,2112.36,5,2006.74,DIY Homeowner,479,27
WLMRT-01296,5/10/2023,"Phoenix, AZ",Flooring,Carpet,7,243.48,1704.36,0,1704.36,Renovation Enthusiast,346,10
WLMRT-01297,10/3/2023,"Houston, TX",Home Improvement,Power Tools,3,230.79,692.37,0,692.37,Professional Contractor,184,9
WLMRT-01298,8/29/2023,"Dallas, TX",Home Improvement,Hand Tools,3,202.74,608.22,5,577.81,Professional Contractor,419,9
WLMRT-01299,6/13/2023,"Dallas, TX",Building Materials,Insulation,1,406.43,406.43,0,406.43,DIY Homeowner,125,17
WLMRT-01300,5/22/2023,"New York, NY",Building Materials,Cement,1,433.88,433.88,0,433.88,Property Manager,27,28
WLMRT-01301,8/18/2023,"Seattle, WA",Home Improvement,Workbenches,2,254.44,508.88,5,483.44,DIY Homeowner,336,42
WLMRT-01302,10/27/2023,"New York, NY",Home Improvement,Power Tools,2,391.74,783.48,0,783.48,Property Manager,387,30
WLMRT-01303,1/26/2023,"New York, NY",Plumbing,Toilets,4,77.81,311.24,10,280.12,Renovation Enthusiast,457,43
WLMRT-01304,1/18/2023,"Seattle, WA",Lighting,Bulbs,5,314.76,1573.8,5,1495.11,Renovation Enthusiast,81,44
WLMRT-01305,6/21/2023,"Phoenix, AZ",Flooring,Hardwood,5,140.03,700.15,0,700.15,Professional Contractor,343,19
WLMRT-01306,11/28/2023,"Los Angeles, CA",Home Improvement,Hand Tools,4,177.34,709.36,5,673.89,Professional Contractor,205,44
WLMRT-01307,11/14/2023,"Atlanta, GA",Flooring,Hardwood,9,292,2628,0,2628,DIY Homeowner,402,18
WLMRT-01308,11/18/2023,"Dallas, TX",Paint,Primers,8,320.69,2565.52,5,2437.24,Professional Contractor,432,41
WLMRT-01309,4/23/2023,"Dallas, TX",Plumbing,Faucets,9,100.75,906.75,5,861.41,Property Manager,424,24
WLMRT-01310,4/13/2023,"Houston, TX",Plumbing,Pipes,4,188.97,755.88,0,755.88,Property Manager,413,34
WLMRT-01311,4/15/2023,"Houston, TX",Appliances,Refrigerators,8,256.04,2048.32,0,2048.32,DIY Homeowner,349,38
WLMRT-01312,2/14/2023,"Atlanta, GA",Appliances,Washers,4,290.84,1163.36,15,988.86,DIY Homeowner,270,41
WLMRT-01313,11/30/2023,"Atlanta, GA",Flooring,Laminate,8,74.11,592.88,0,592.88,Professional Contractor,290,16
WLMRT-01314,5/15/2023,"Chicago, IL",Building Materials,Lumber,4,17.71,70.84,0,70.84,DIY Homeowner,151,24
WLMRT-01315,1/27/2023,"Seattle, WA",Plumbing,Faucets,5,351.43,1757.15,0,1757.15,Property Manager,99,10
WLMRT-01316,3/20/2023,"Seattle, WA",Appliances,Refrigerators,5,342.47,1712.35,20,1369.88,Property Manager,166,24
WLMRT-01317,1/16/2023,"Atlanta, GA",Appliances,Dishwashers,2,210.58,421.16,5,400.1,Renovation Enthusiast,14,28
WLMRT-01318,8/26/2023,"Los Angeles, CA",Garden Center,Plants,7,185.67,1299.69,10,1169.72,Property Manager,60,21
WLMRT-01319,4/16/2023,"Los Angeles, CA",Appliances,Dryers,1,409.45,409.45,0,409.45,DIY Homeowner,252,34
WLMRT-01320,12/8/2023,"Chicago, IL",Paint,Interior Paint,7,420.87,2946.09,0,2946.09,Renovation Enthusiast,407,8
WLMRT-01321,12/31/2023,"Phoenix, AZ",Plumbing,Faucets,5,426.03,2130.15,0,2130.15,DIY Homeowner,271,32
WLMRT-01322,2/6/2023,"New York, NY",Lighting,Ceiling Fans,8,26.91,215.28,0,215.28,DIY Homeowner,357,24
WLMRT-01323,10/15/2023,"New York, NY",Home Improvement,Hand Tools,7,38.5,269.5,5,256.02,Professional Contractor,353,8
WLMRT-01324,4/14/2023,"Chicago, IL",Lighting,Light Fixtures,6,468.71,2812.26,5,2671.65,Property Manager,150,32
WLMRT-01325,3/4/2023,"Seattle, WA",Paint,Primers,8,407.81,3262.48,5,3099.36,Property Manager,189,22
WLMRT-01326,8/9/2023,"Atlanta, GA",Garden Center,Gardening Tools,9,30.38,273.42,0,273.42,Property Manager,471,18
WLMRT-01327,7/4/2023,"Seattle, WA",Garden Center,Gardening Tools,3,424.03,1272.09,5,1208.49,Professional Contractor,327,26
WLMRT-01328,10/6/2023,"Atlanta, GA",Plumbing,Toilets,6,379.57,2277.42,0,2277.42,Professional Contractor,491,20
WLMRT-01329,9/30/2023,"Houston, TX",Lighting,Bulbs,2,159.27,318.54,10,286.69,DIY Homeowner,177,39
WLMRT-01330,7/5/2023,"Dallas, TX",Garden Center,Outdoor Furniture,2,499.76,999.52,5,949.54,DIY Homeowner,429,39
WLMRT-01331,5/8/2023,"Chicago, IL",Home Improvement,Tool Sets,7,63.22,442.54,5,420.41,Professional Contractor,89,20
WLMRT-01332,12/15/2023,"Seattle, WA",Home Improvement,Workbenches,8,334.06,2672.48,0,2672.48,Property Manager,321,10
WLMRT-01333,10/11/2023,"Chicago, IL",Lighting,Light Fixtures,9,261.09,2349.81,0,2349.81,Professional Contractor,291,26
WLMRT-01334,7/31/2023,"Dallas, TX",Appliances,Washers,7,336.78,2357.46,20,1885.97,Property Manager,347,33
WLMRT-01335,3/7/2023,"Seattle, WA",Lighting,Light Fixtures,5,360.6,1803,0,1803,Renovation Enthusiast,439,11
WLMRT-01336,7/21/2023,"Dallas, TX",Appliances,Dryers,2,466.92,933.84,0,933.84,DIY Homeowner,413,40
WLMRT-01337,9/2/2023,"New York, NY",Building Materials,Insulation,7,70.88,496.16,5,471.35,Property Manager,357,23
WLMRT-01338,6/25/2023,"Dallas, TX",Building Materials,Cement,7,230.69,1614.83,15,1372.61,Professional Contractor,376,35
WLMRT-01339,9/30/2023,"Atlanta, GA",Lighting,Light Fixtures,8,357,2856,0,2856,DIY Homeowner,369,38
WLMRT-01340,2/6/2023,"Seattle, WA",Flooring,Laminate,3,434.19,1302.57,15,1107.18,DIY Homeowner,92,10
WLMRT-01341,3/16/2023,"New York, NY",Plumbing,Toilets,1,464.63,464.63,0,464.63,Renovation Enthusiast,296,17
WLMRT-01342,2/25/2023,"New York, NY",Plumbing,Pipes,5,483.37,2416.85,0,2416.85,Professional Contractor,145,14
WLMRT-01343,10/17/2023,"Dallas, TX",Flooring,Tile,9,146.75,1320.75,5,1254.71,Property Manager,415,38
WLMRT-01344,8/29/2023,"Dallas, TX",Home Improvement,Workbenches,2,448.6,897.2,20,717.76,DIY Homeowner,92,11
WLMRT-01345,10/13/2023,"Los Angeles, CA",Home Improvement,Workbenches,6,461.76,2770.56,0,2770.56,Property Manager,183,32
WLMRT-01346,2/12/2023,"Dallas, TX",Paint,Exterior Paint,8,190.22,1521.76,5,1445.67,Renovation Enthusiast,13,22
WLMRT-01347,6/28/2023,"Los Angeles, CA",Garden Center,Outdoor Furniture,5,260.9,1304.5,0,1304.5,Property Manager,118,40
WLMRT-01348,12/11/2023,"Chicago, IL",Building Materials,Cement,7,295.77,2070.39,5,1966.87,Property Manager,182,19
WLMRT-01349,9/26/2023,"Houston, TX",Plumbing,Faucets,3,448.09,1344.27,20,1075.42,Renovation Enthusiast,387,12
WLMRT-01350,12/8/2023,"Dallas, TX",Lighting,Bulbs,7,109.3,765.1,0,765.1,Renovation Enthusiast,440,39
WLMRT-01351,12/2/2023,"Atlanta, GA",Appliances,Dishwashers,8,253.54,2028.32,0,2028.32,Professional Contractor,399,20
WLMRT-01352,10/3/2023,"Dallas, TX",Home Improvement,Hand Tools,1,328.62,328.62,0,328.62,Renovation Enthusiast,133,15
WLMRT-01353,6/29/2023,"Atlanta, GA",Building Materials,Insulation,1,158.27,158.27,0,158.27,Property Manager,125,29
WLMRT-01354,11/9/2023,"New York, NY",Appliances,Washers,4,119.08,476.32,0,476.32,Property Manager,172,9
WLMRT-01355,2/15/2023,"Atlanta, GA",Appliances,Refrigerators,3,149.58,448.74,0,448.74,Renovation Enthusiast,87,8
WLMRT-01356,1/18/2023,"Seattle, WA",Paint,Exterior Paint,5,379.6,1898,20,1518.4,Renovation Enthusiast,473,28
WLMRT-01357,8/27/2023,"Los Angeles, CA",Plumbing,Faucets,8,420.29,3362.32,5,3194.2,Property Manager,37,13
WLMRT-01358,7/3/2023,"Atlanta, GA",Appliances,Dryers,4,70.42,281.68,0,281.68,Property Manager,423,30
WLMRT-01359,6/8/2023,"Seattle, WA",Flooring,Tile,6,458.37,2750.22,0,2750.22,DIY Homeowner,358,26
WLMRT-01360,6/27/2023,"Dallas, TX",Lighting,Outdoor Lighting,9,424.09,3816.81,10,3435.13,DIY Homeowner,280,44
WLMRT-01361,8/4/2023,"Seattle, WA",Plumbing,Toilets,5,136.25,681.25,0,681.25,Professional Contractor,410,15
WLMRT-01362,11/4/2023,"Los Angeles, CA",Home Improvement,Tool Sets,2,242.42,484.84,0,484.84,Property Manager,257,21
WLMRT-01363,3/5/2023,"Seattle, WA",Home Improvement,Hand Tools,9,264.26,2378.34,0,2378.34,Renovation Enthusiast,470,12
WLMRT-01364,1/15/2023,"Chicago, IL",Lighting,Bulbs,8,225.43,1803.44,5,1713.27,Professional Contractor,48,16
WLMRT-01365,5/15/2023,"New York, NY",Flooring,Carpet,7,252.45,1767.15,0,1767.15,Renovation Enthusiast,329,37
WLMRT-01366,1/13/2023,"Chicago, IL",Home Improvement,Power Tools,1,19.1,19.1,0,19.1,Property Manager,350,27
WLMRT-01367,1/23/2023,"Dallas, TX",Building Materials,Drywall,3,302.99,908.97,0,908.97,Property Manager,371,11
WLMRT-01368,3/13/2023,"Dallas, TX",Flooring,Carpet,7,366.89,2568.23,5,2439.82,DIY Homeowner,416,44
WLMRT-01369,9/20/2023,"Chicago, IL",Paint,Exterior Paint,7,353.11,2471.77,0,2471.77,DIY Homeowner,170,35
WLMRT-01370,1/23/2023,"Chicago, IL",Appliances,Dryers,5,482.87,2414.35,10,2172.92,DIY Homeowner,382,35
WLMRT-01371,9/8/2023,"Chicago, IL",Appliances,Refrigerators,1,138.26,138.26,0,138.26,Property Manager,81,33
WLMRT-01372,8/15/2023,"New York, NY",Paint,Paint Supplies,3,180.05,540.15,10,486.14,Property Manager,292,13
WLMRT-01373,10/27/2023,"Dallas, TX",Flooring,Carpet,3,140.68,422.04,0,422.04,Renovation Enthusiast,211,43
WLMRT-01374,10/24/2023,"Seattle, WA",Building Materials,Drywall,2,168,336,0,336,Property Manager,371,40
WLMRT-01375,9/4/2023,"Seattle, WA",Flooring,Laminate,6,100.29,601.74,0,601.74,Renovation Enthusiast,365,19
WLMRT-01376,2/14/2023,"Atlanta, GA",Paint,Primers,6,53.33,319.98,0,319.98,Property Manager,114,32
WLMRT-01377,4/4/2023,"Houston, TX",Appliances,Dryers,3,489.84,1469.52,0,1469.52,DIY Homeowner,37,32
WLMRT-01378,11/1/2023,"Chicago, IL",Building Materials,Lumber,1,402.2,402.2,0,402.2,Property Manager,344,23
WLMRT-01379,3/18/2023,"Atlanta, GA",Appliances,Refrigerators,8,219.66,1757.28,20,1405.82,Renovation Enthusiast,215,29
WLMRT-01380,5/14/2023,"Dallas, TX",Building Materials,Lumber,6,247.18,1483.08,5,1408.93,Renovation Enthusiast,410,34
WLMRT-01381,4/12/2023,"Phoenix, AZ",Flooring,Tile,8,146.84,1174.72,20,939.78,Professional Contractor,331,20
WLMRT-01382,11/3/2023,"Houston, TX",Home Improvement,Tool Sets,2,147.82,295.64,0,295.64,DIY Homeowner,318,30
WLMRT-01383,4/18/2023,"Los Angeles, CA",Appliances,Dryers,1,103.5,103.5,10,93.15,Professional Contractor,471,20
WLMRT-01384,12/24/2023,"Chicago, IL",Plumbing,Toilets,7,39.22,274.54,0,274.54,DIY Homeowner,472,27
WLMRT-01385,11/12/2023,"Chicago, IL",Appliances,Refrigerators,8,173.47,1387.76,0,1387.76,Renovation Enthusiast,376,31
WLMRT-01386,5/14/2023,"Houston, TX",Appliances,Dishwashers,7,430.82,3015.74,5,2864.95,Professional Contractor,306,36
WLMRT-01387,6/13/2023,"Seattle, WA",Home Improvement,Power Tools,2,438,876,15,744.6,Professional Contractor,279,37
WLMRT-01388,3/9/2023,"Atlanta, GA",Appliances,Dryers,4,62.37,249.48,0,249.48,Property Manager,34,9
WLMRT-01389,10/9/2023,"Seattle, WA",Garden Center,Gardening Tools,6,320.55,1923.3,0,1923.3,Professional Contractor,412,41
WLMRT-01390,6/10/2023,"New York, NY",Plumbing,Faucets,9,179.63,1616.67,5,1535.84,Property Manager,133,27
WLMRT-01391,4/7/2023,"New York, NY",Flooring,Hardwood,3,299.84,899.52,0,899.52,Renovation Enthusiast,166,10
WLMRT-01392,9/15/2023,"Atlanta, GA",Appliances,Dryers,6,432.42,2594.52,0,2594.52,DIY Homeowner,377,27
WLMRT-01393,7/7/2023,"Houston, TX",Garden Center,Landscaping Supplies,7,444.32,3110.24,10,2799.22,DIY Homeowner,158,14
WLMRT-01394,8/14/2023,"Chicago, IL",Flooring,Tile,9,205.98,1853.82,0,1853.82,Property Manager,233,39
WLMRT-01395,7/4/2023,"Seattle, WA",Lighting,Bulbs,1,486.76,486.76,10,438.08,Renovation Enthusiast,133,28
WLMRT-01396,2/9/2023,"Phoenix, AZ",Building Materials,Lumber,7,394.75,2763.25,0,2763.25,DIY Homeowner,333,30
WLMRT-01397,2/14/2023,"Chicago, IL",Flooring,Carpet,7,214.95,1504.65,0,1504.65,Renovation Enthusiast,368,44
WLMRT-01398,7/21/2023,"New York, NY",Building Materials,Lumber,9,153.52,1381.68,0,1381.68,DIY Homeowner,52,10
WLMRT-01399,8/16/2023,"Dallas, TX",Garden Center,Plants,9,338.47,3046.23,15,2589.3,DIY Homeowner,407,30
WLMRT-01400,1/26/2023,"Dallas, TX",Building Materials,Cement,7,413.15,2892.05,5,2747.45,Professional Contractor,105,12
WLMRT-01401,5/16/2023,"New York, NY",Appliances,Dryers,7,203.19,1422.33,15,1208.98,Property Manager,472,31
WLMRT-01402,1/12/2023,"Phoenix, AZ",Lighting,Bulbs,7,452.42,3166.94,0,3166.94,Professional Contractor,342,35
WLMRT-01403,5/17/2023,"Phoenix, AZ",Lighting,Ceiling Fans,5,267.37,1336.85,0,1336.85,DIY Homeowner,177,9
WLMRT-01404,4/21/2023,"Seattle, WA",Paint,Interior Paint,7,35.52,248.64,0,248.64,Professional Contractor,184,25
WLMRT-01405,11/6/2023,"Dallas, TX",Lighting,Light Fixtures,1,170.1,170.1,0,170.1,Renovation Enthusiast,258,25
WLMRT-01406,1/7/2023,"Los Angeles, CA",Home Improvement,Tool Sets,5,34.23,171.15,0,171.15,Renovation Enthusiast,401,18
WLMRT-01407,6/3/2023,"Chicago, IL",Appliances,Washers,3,14.41,43.23,5,41.07,Property Manager,12,33
WLMRT-01408,9/13/2023,"Chicago, IL",Paint,Interior Paint,6,156.04,936.24,5,889.43,Renovation Enthusiast,333,29
WLMRT-01409,11/25/2023,"Seattle, WA",Paint,Interior Paint,9,442.04,3978.36,5,3779.44,DIY Homeowner,193,31
WLMRT-01410,3/4/2023,"Los Angeles, CA",Appliances,Refrigerators,7,171.75,1202.25,5,1142.14,DIY Homeowner,245,12
WLMRT-01411,10/9/2023,"Houston, TX",Flooring,Carpet,6,496.14,2976.84,0,2976.84,Property Manager,329,36
WLMRT-01412,7/9/2023,"Houston, TX",Appliances,Dryers,5,435.1,2175.5,5,2066.72,Professional Contractor,303,21
WLMRT-01413,10/12/2023,"Seattle, WA",Appliances,Washers,5,172.01,860.05,20,688.04,Renovation Enthusiast,384,43
WLMRT-01414,5/20/2023,"Dallas, TX",Flooring,Carpet,4,93.72,374.88,15,318.65,DIY Homeowner,268,27
WLMRT-01415,9/3/2023,"Dallas, TX",Paint,Interior Paint,7,223.34,1563.38,0,1563.38,Property Manager,96,33
WLMRT-01416,12/22/2023,"Houston, TX",Building Materials,Insulation,2,19.81,39.62,20,31.7,Renovation Enthusiast,157,41
WLMRT-01417,10/21/2023,"New York, NY",Paint,Interior Paint,9,355.51,3199.59,0,3199.59,DIY Homeowner,214,28
WLMRT-01418,5/22/2023,"Dallas, TX",Plumbing,Faucets,2,183.59,367.18,0,367.18,DIY Homeowner,52,34
WLMRT-01419,2/17/2023,"New York, NY",Lighting,Outdoor Lighting,1,195.64,195.64,0,195.64,Property Manager,410,43
WLMRT-01420,2/7/2023,"Dallas, TX",Appliances,Dishwashers,7,246.12,1722.84,5,1636.7,Property Manager,428,15
WLMRT-01421,8/2/2023,"Houston, TX",Lighting,Light Fixtures,4,343.27,1373.08,0,1373.08,Professional Contractor,438,15
WLMRT-01422,11/29/2023,"Chicago, IL",Lighting,Bulbs,2,214.5,429,10,386.1,Renovation Enthusiast,56,20
WLMRT-01423,3/4/2023,"Dallas, TX",Plumbing,Shower Systems,9,180.65,1625.85,10,1463.26,Renovation Enthusiast,194,30
WLMRT-01424,11/16/2023,"Chicago, IL",Flooring,Hardwood,3,185.24,555.72,0,555.72,Renovation Enthusiast,481,22
WLMRT-01425,9/20/2023,"Chicago, IL",Flooring,Hardwood,6,267.35,1604.1,0,1604.1,Property Manager,321,21
WLMRT-01426,7/16/2023,"Chicago, IL",Garden Center,Landscaping Supplies,4,480.13,1920.52,15,1632.44,DIY Homeowner,296,42
WLMRT-01427,11/17/2023,"Chicago, IL",Paint,Interior Paint,1,242.85,242.85,0,242.85,Property Manager,351,24
WLMRT-01428,11/28/2023,"Dallas, TX",Lighting,Ceiling Fans,2,491.98,983.96,15,836.37,Renovation Enthusiast,132,16
WLMRT-01429,9/20/2023,"Houston, TX",Paint,Interior Paint,4,98.6,394.4,0,394.4,Renovation Enthusiast,35,32
WLMRT-01430,1/10/2023,"Atlanta, GA",Lighting,Ceiling Fans,2,358.94,717.88,0,717.88,Renovation Enthusiast,185,16
WLMRT-01431,1/9/2023,"New York, NY",Plumbing,Shower Systems,7,455.35,3187.45,5,3028.08,Renovation Enthusiast,90,26
WLMRT-01432,9/20/2023,"Houston, TX",Paint,Primers,4,288.07,1152.28,0,1152.28,Property Manager,290,19
WLMRT-01433,12/8/2023,"Atlanta, GA",Paint,Interior Paint,6,199.98,1199.88,0,1199.88,Property Manager,155,30
WLMRT-01434,11/12/2023,"Chicago, IL",Plumbing,Faucets,2,120.07,240.14,10,216.13,Property Manager,254,18
WLMRT-01435,11/7/2023,"Houston, TX",Plumbing,Faucets,9,75.17,676.53,0,676.53,Property Manager,266,23
WLMRT-01436,2/17/2023,"New York, NY",Paint,Interior Paint,3,316.97,950.91,5,903.36,Professional Contractor,473,33
WLMRT-01437,6/27/2023,"Atlanta, GA",Home Improvement,Hand Tools,8,28.4,227.2,20,181.76,Professional Contractor,397,21
WLMRT-01438,11/30/2023,"Chicago, IL",Plumbing,Pipes,4,445.03,1780.12,10,1602.11,Renovation Enthusiast,454,34
WLMRT-01439,7/12/2023,"Phoenix, AZ",Building Materials,Lumber,4,280.89,1123.56,10,1011.2,Property Manager,389,29
WLMRT-01440,12/11/2023,"Atlanta, GA",Building Materials,Insulation,8,248.34,1986.72,0,1986.72,Renovation Enthusiast,22,33
WLMRT-01441,12/28/2023,"Seattle, WA",Flooring,Carpet,8,231.26,1850.08,0,1850.08,Renovation Enthusiast,453,27
WLMRT-01442,2/11/2023,"Seattle, WA",Home Improvement,Hand Tools,4,329.15,1316.6,5,1250.77,DIY Homeowner,291,25
WLMRT-01443,9/30/2023,"New York, NY",Garden Center,Landscaping Supplies,5,209.85,1049.25,5,996.79,Property Manager,186,25
WLMRT-01444,3/22/2023,"Atlanta, GA",Flooring,Hardwood,9,474.67,4272.03,0,4272.03,Professional Contractor,258,11
WLMRT-01445,7/23/2023,"Dallas, TX",Garden Center,Gardening Tools,6,337.29,2023.74,5,1922.55,DIY Homeowner,342,37
WLMRT-01446,5/11/2023,"Atlanta, GA",Appliances,Dryers,9,337.97,3041.73,0,3041.73,Professional Contractor,93,27
WLMRT-01447,6/6/2023,"Phoenix, AZ",Appliances,Refrigerators,5,356.56,1782.8,0,1782.8,DIY Homeowner,330,11
WLMRT-01448,3/11/2023,"Seattle, WA",Home Improvement,Workbenches,7,332.36,2326.52,0,2326.52,Renovation Enthusiast,117,22
WLMRT-01449,7/13/2023,"Houston, TX",Lighting,Ceiling Fans,9,67.81,610.29,0,610.29,Professional Contractor,448,17
WLMRT-01450,8/11/2023,"Los Angeles, CA",Plumbing,Pipes,8,363.79,2910.32,0,2910.32,Professional Contractor,27,10
WLMRT-01451,5/17/2023,"Seattle, WA",Flooring,Laminate,6,258.53,1551.18,15,1318.5,DIY Homeowner,50,44
WLMRT-01452,9/27/2023,"Phoenix, AZ",Garden Center,Plants,3,481.22,1443.66,0,1443.66,Professional Contractor,407,15
WLMRT-01453,5/14/2023,"Los Angeles, CA",Paint,Primers,4,28.83,115.32,0,115.32,Property Manager,131,11
WLMRT-01454,3/21/2023,"Phoenix, AZ",Lighting,Bulbs,2,340.77,681.54,0,681.54,Renovation Enthusiast,59,20
WLMRT-01455,8/20/2023,"Los Angeles, CA",Garden Center,Landscaping Supplies,5,357.28,1786.4,0,1786.4,Property Manager,284,28
WLMRT-01456,1/17/2023,"Houston, TX",Appliances,Refrigerators,8,258.19,2065.52,10,1858.97,Property Manager,219,24
WLMRT-01457,3/19/2023,"Seattle, WA",Garden Center,Landscaping Supplies,2,42.26,84.52,20,67.62,Property Manager,144,18
WLMRT-01458,3/10/2023,"Los Angeles, CA",Appliances,Dryers,3,418.43,1255.29,0,1255.29,Renovation Enthusiast,141,24
WLMRT-01459,10/21/2023,"Seattle, WA",Garden Center,Landscaping Supplies,8,300.56,2404.48,0,2404.48,Renovation Enthusiast,333,39
